GEOID,ALAND,AWATER,ALAND_SQMI,AWATER_SQMI,INTPTLAT,INTPTLONG                                                                                                                                  ,POP
74643,282687070.0,1567827,109.146,0.605,36.655037,-97.575123,615.0
74644,199668813.0,4025425,77.093,1.554,36.552865,-97.098274,478.0
74646,148928339.0,52394,57.502,0.02,36.832439,-97.441607,233.0
74647,791657088.0,12752520,305.661,4.924,36.9181,-96.994561,3765.0
74650,366891815.0,12850897,141.658,4.962,36.487629,-96.750282,693.0
74651,385034879.0,12952539,148.663,5.001,36.468416,-97.173257,743.0
74652,621691480.0,10112966,240.036,3.905,36.859145,-96.644047,897.0
74653,305552349.0,3004786,117.974,1.16,36.649344,-97.35032,3892.0
74701,456478561.0,9314176,176.247,3.596,34.006822,-96.378921,22365.0
74720,33541642.0,244296,12.951,0.094,33.831466,-96.371691,608.0
74722,40127271.0,215569,15.493,0.083,34.379578,-94.898336,286.0
74723,518525581.0,7740505,200.204,2.989,33.992937,-96.017155,1729.0
74724,82916079.0,130778,32.014,0.05,34.346276,-94.86133,377.0
74726,392368132.0,3469225,151.494,1.339,33.941237,-96.174339,2398.0
74727,513769746.0,5919059,198.368,2.285,34.018744,-95.858764,2038.0
74728,1026460981.0,32648361,396.319,12.606,34.150313,-94.802807,11343.0
74729,401522114.0,2617393,155.029,1.011,34.14661,-96.253977,2741.0
74730,164264226.0,3202509,63.423,1.236,33.912019,-96.430988,4259.0
74731,33677536.0,450738,13.003,0.174,33.873765,-96.560439,1747.0
74733,123379895.0,5309858,47.637,2.05,33.836767,-96.479035,2853.0
74734,410544933.0,12040356,158.512,4.649,34.102246,-94.54251,1087.0
74735,411804782.0,4082192,158.999,1.576,34.096917,-95.247451,1549.0
74736,170421831.0,6462442,65.8,2.495,33.932171,-94.996817,1178.0
74738,82959552.0,6358630,32.031,2.455,33.895691,-95.443392,560.0
74740,667160945.0,18001794,257.592,6.951,33.765412,-94.608109,2288.0
74741,206718556.0,10889891,79.814,4.205,33.79248,-96.328328,972.0
74743,568062442.0,37604644,219.33,14.519,34.008426,-95.494469,8537.0
74745,440064180.0,10779549,169.91,4.162,33.859098,-94.816353,9912.0
74747,1107282.0,9358,0.428,0.004,33.776584,-96.357317,153.0
74748,100680678.0,858334,38.873,0.331,34.151028,-96.398918,642.0
74750,13344849.0,62819,5.152,0.024,33.965194,-95.020642,364.0
74753,182262.0,0,0.07,0.0,33.907926,-96.536581,52.0
74754,137276181.0,7126446,53.003,2.752,34.197935,-95.13437,385.0
74755,18861232.0,2204305,7.282,0.851,34.134683,-95.114767,83.0
74756,124049552.0,21628950,47.896,8.351,34.08451,-95.374012,870.0
74759,357979370.0,3146675,138.217,1.215,34.056602,-95.712147,1358.0
74760,51114821.0,1605201,19.736,0.62,34.163146,-95.355769,295.0
74761,3859304.0,24654,1.49,0.01,34.005089,-95.200867,70.0
74764,342190925.0,11760433,132.121,4.541,34.046949,-95.095563,3473.0
74766,278843642.0,3003518,107.662,1.16,34.143876,-94.980172,1595.0
74801,197067038.0,4337016,76.088,1.675,35.315129,-96.969671,21657.0
74804,242257869.0,491527,93.536,0.19,35.391465,-96.921469,19631.0
74820,796058990.0,6645824,307.36,2.566,34.788674,-96.715184,30802.0
74824,95550368.0,677026,36.892,0.261,35.888673,-96.871192,1253.0
74825,363416571.0,1837489,140.316,0.709,34.817952,-96.409963,2170.0
74826,208380471.0,1787774,80.456,0.69,35.021029,-96.887141,1252.0
74827,96135369.0,982492,37.118,0.379,34.939752,-96.343385,387.0
74829,122754515.0,1417109,47.396,0.547,35.517014,-96.472326,1521.0
74830,4213724.0,0,1.627,0.0,35.143879,-96.66497,229.0
74831,204196897.0,4615390,78.841,1.782,34.908121,-97.059948,923.0
74832,72448645.0,377929,27.973,0.146,35.828769,-97.006776,936.0
74833,129182301.0,1293038,49.878,0.499,35.570796,-96.412186,703.0
74834,495670628.0,9371365,191.38,3.618,35.701353,-96.884595,7590.0
74836,90068335.0,165608,34.776,0.064,34.46668,-96.705526,171.0
74837,6745822.0,37974,2.605,0.015,35.362682,-96.449187,310.0
74839,195982989.0,2362585,75.669,0.912,35.241382,-96.032446,770.0
74840,154296315.0,211146,59.574,0.082,35.252916,-96.798752,1924.0
74842,18487690.0,43247,7.138,0.017,34.625589,-96.613712,135.0
74843,75273668.0,22458,29.063,0.009,34.657003,-96.728609,340.0
74844,6664953.0,2477,2.573,0.001,34.865518,-96.572386,371.0
74845,262679309.0,5236513,101.421,2.022,35.24932,-95.888346,494.0
74848,656860600.0,11797330,253.615,4.555,35.078885,-96.361626,8326.0
74849,318047284.0,9778559,122.799,3.776,34.978391,-96.735519,3132.0
74850,149371715.0,1651540,57.673,0.638,35.109677,-96.107056,283.0
74851,220776238.0,2949194,85.242,1.139,35.426238,-97.081953,9805.0
74852,188227666.0,273557,72.675,0.106,35.12394,-97.008872,1347.0
74854,198800941.0,1658927,76.757,0.641,35.108543,-96.749097,1897.0
74855,277497281.0,4798158,107.142,1.853,35.519045,-96.898554,4639.0
74856,323197239.0,1746250,124.787,0.674,34.421746,-96.807482,782.0
74857,156182541.0,1123749,60.302,0.434,35.336799,-97.19679,9288.0
74859,776794498.0,13786131,299.922,5.323,35.456479,-96.321622,6221.0
74860,250402509.0,2683594,96.681,1.036,35.531903,-96.569823,1653.0
74864,292427530.0,3320861,112.907,1.282,35.495336,-96.70981,5274.0
74865,421673457.0,915764,162.809,0.354,34.602136,-96.803604,1711.0
74867,217752665.0,3004592,84.075,1.16,34.970304,-96.563479,1045.0
74868,551032910.0,2162507,212.755,0.835,35.278531,-96.644613,13152.0
74869,137496645.0,4598879,53.088,1.776,35.601184,-96.760037,710.0
74871,440098718.0,3316712,169.923,1.281,34.605109,-96.544061,2415.0
74872,374189873.0,7704198,144.476,2.975,34.771695,-96.988016,3692.0
74873,383878582.0,932970,148.216,0.36,35.220987,-96.969539,11821.0
74875,126071768.0,351731,48.677,0.136,35.877069,-96.969603,1165.0
74878,306299267.0,2784675,118.263,1.075,35.004771,-97.069829,1565.0
74880,285335086.0,4045375,110.168,1.562,35.377444,-96.119784,2239.0
74881,399867092.0,2402832,154.39,0.928,35.714363,-97.079617,4509.0
74883,457341202.0,8997858,176.58,3.474,35.219684,-96.225558,2526.0
74884,345601351.0,4798383,133.437,1.853,35.190556,-96.515468,6024.0
74901,30518801.0,934437,11.783,0.361,35.367066,-94.441795,1992.0
74902,78664144.0,749685,30.372,0.289,35.242852,-94.490337,4095.0
74930,189275545.0,724817,73.08,0.28,35.18348,-94.776318,2155.0
74931,211793709.0,713172,81.774,0.275,35.699666,-94.741014,1411.0
74932,203273549.0,1912046,78.484,0.738,35.151594,-94.537988,2286.0
74935,29618722.0,47272,11.436,0.018,34.949759,-94.896391,174.0
74936,63473156.0,3442838,24.507,1.329,35.376865,-94.724464,1153.0
74937,536283925.0,4879781,207.06,1.884,34.817524,-94.587454,5959.0
74939,386787404.0,2233168,149.339,0.862,34.729805,-94.632473,1455.0
74940,159265791.0,6369414,61.493,2.459,34.953637,-94.622427,2697.0
74941,291417755.0,69190561,112.517,26.715,35.287754,-94.883911,2713.0
74942,4234317.0,61484,1.635,0.024,34.900349,-94.978885,193.0
74943,34728117.0,17821,13.409,0.007,35.072112,-95.079877,112.0
74944,305833364.0,2169940,118.083,0.838,35.139374,-94.989915,1272.0
74945,63451137.0,513012,24.499,0.198,35.599476,-94.809421,497.0
74946,8420920.0,1683570,3.251,0.65,35.39245,-94.454714,137.0
74948,564913591.0,11141344,218.114,4.302,35.467968,-94.568942,12788.0
74949,73436150.0,799368,28.354,0.309,34.660972,-94.752143,308.0
74951,16251465.0,617678,6.275,0.238,35.170654,-94.656684,1504.0
74953,356198128.0,2157322,137.529,0.833,35.04344,-94.61042,11632.0
74954,46963262.0,423222,18.133,0.163,35.425015,-94.502571,4590.0
74955,514117464.0,44613019,198.502,17.225,35.496424,-94.748101,15344.0
74956,106854963.0,460825,41.257,0.178,35.109713,-94.769089,1905.0
74957,606490140.0,1531170,234.167,0.591,34.523791,-94.655141,1170.0
74959,251345798.0,10472807,97.045,4.044,35.270912,-94.623306,6736.0
74960,782591577.0,4000657,302.16,1.545,35.810418,-94.650483,13643.0
74962,371190321.0,30493996,143.317,11.774,35.544019,-94.940814,5092.0
74963,195732487.0,2520884,75.573,0.973,34.400244,-94.579745,608.0
74964,195618317.0,2267677,75.529,0.876,36.111948,-94.658801,2834.0
74965,290280627.0,2227585,112.078,0.86,35.996383,-94.630755,5170.0
74966,594661512.0,11346589,229.6,4.381,34.917644,-94.865138,3719.0
75001,9929852.0,8702,3.834,0.003,32.960047,-96.838522,12414.0
75002,96282303.0,5325128,37.175,2.056,33.089854,-96.6086,63140.0
75006,43706561.0,657534,16.875,0.254,32.962141,-96.898585,46364.0
75007,30192477.0,555593,11.657,0.215,33.005262,-96.896742,51624.0
75009,247273126.0,4043433,95.473,1.561,33.338899,-96.752977,8785.0
75010,20941117.0,182600,8.085,0.071,33.050164,-96.87454,21607.0
75013,38943851.0,165963,15.036,0.064,33.114327,-96.693964,30347.0
75019,42675389.0,4656989,16.477,1.798,32.963417,-96.984664,38666.0
75020,162045288.0,12679987,62.566,4.896,33.770785,-96.604061,21872.0
75021,156165210.0,157711,60.296,0.061,33.727126,-96.470794,8036.0
75022,49756509.0,5373461,19.211,2.075,33.03489,-97.124906,22545.0
75023,24400650.0,29165,9.421,0.011,33.056789,-96.730859,45452.0
75024,32810322.0,303895,12.668,0.117,33.075422,-96.802686,36039.0
75025,24221833.0,117765,9.352,0.045,33.090085,-96.740008,50926.0
75028,39239202.0,184958,15.15,0.071,33.03271,-97.06007,42226.0
75032,132884910.0,21657962,51.307,8.362,32.857112,-96.43121,27986.0
75034,129638182.0,10132918,50.054,3.912,33.146665,-96.855767,72723.0
75035,61166879.0,218775,23.617,0.084,33.16313,-96.790193,47553.0
75038,34641368.0,105488,13.375,0.041,32.874776,-96.996862,27802.0
75039,13608195.0,888383,5.254,0.343,32.885608,-96.942654,11032.0
75040,40539664.0,17014,15.652,0.007,32.928902,-96.619782,59406.0
75041,20723404.0,5950,8.001,0.002,32.880196,-96.651555,30700.0
75042,19379228.0,2357,7.482,0.001,32.911702,-96.674838,37881.0
75043,37690417.0,13449293,14.552,5.193,32.857447,-96.575798,58094.0
75044,27812855.0,175910,10.739,0.068,32.964609,-96.649688,40811.0
75048,27173785.0,327189,10.492,0.126,32.968973,-96.580671,20328.0
75050,64086305.0,654130,24.744,0.253,32.773069,-97.005227,41041.0
75051,31434188.0,6307999,12.137,2.436,32.729439,-96.996469,39285.0
75052,67752842.0,4943026,26.16,1.909,32.664772,-97.029478,88996.0
75054,14074194.0,2523463,5.434,0.974,32.59121,-97.039429,5053.0
75056,65423910.0,16053807,25.26,6.198,33.070183,-96.917762,47852.0
75057,26343374.0,5943802,10.171,2.295,33.050725,-96.974623,12900.0
75058,148997029.0,1461917,57.528,0.564,33.450768,-96.742245,2982.0
75060,34343371.0,786829,13.26,0.304,32.796483,-96.954806,45980.0
75061,29960149.0,82661,11.568,0.032,32.825907,-96.966915,53442.0
75062,28450614.0,230564,10.985,0.089,32.84737,-96.957871,44537.0
75063,39298501.0,343984,15.173,0.133,32.920235,-96.985203,35090.0
75065,20578900.0,19971881,7.946,7.711,33.110351,-97.005469,10748.0
75067,34439393.0,240931,13.297,0.093,33.013546,-97.00016,60982.0
75068,71097864.0,19699417,27.451,7.606,33.177062,-96.950292,34934.0
75069,82985191.0,1733379,32.041,0.669,33.176915,-96.590344,34108.0
75070,61845333.0,621930,23.879,0.24,33.17193,-96.696261,74734.0
75071,204095422.0,2258306,78.802,0.872,33.245817,-96.63072,36090.0
75074,42774361.0,115045,16.515,0.044,33.031561,-96.673164,44622.0
75075,25527051.0,16552,9.856,0.006,33.021268,-96.741558,33262.0
75076,128850036.0,23121920,49.749,8.927,33.800705,-96.725997,7378.0
75077,36171458.0,3529546,13.966,1.363,33.081178,-97.060925,35330.0
75078,84785232.0,695894,32.736,0.269,33.241758,-96.811855,10592.0
75080,29598955.0,45524,11.428,0.018,32.976063,-96.74208,44009.0
75081,23899225.0,10820,9.228,0.004,32.948918,-96.709719,34156.0
75082,20290112.0,177985,7.834,0.069,32.991567,-96.662949,21182.0
75087,67834414.0,24544493,26.191,9.477,32.943901,-96.452875,28145.0
75088,25314582.0,5685395,9.774,2.195,32.897841,-96.55037,24712.0
75089,29809407.0,205723,11.509,0.079,32.936586,-96.551566,30251.0
75090,199216110.0,128540,76.918,0.05,33.604131,-96.550405,23724.0
75092,293557565.0,1076486,113.343,0.416,33.652101,-96.700254,22839.0
75093,36544920.0,326910,14.11,0.126,33.034224,-96.811608,47187.0
75094,18069792.0,37434,6.977,0.014,33.021794,-96.615481,20579.0
75098,85313604.0,20367008,32.94,7.864,33.012135,-96.534936,48197.0
75101,2130983.0,0,0.823,0.0,32.270032,-96.702494,646.0
75102,157209934.0,1547625,60.699,0.598,32.057938,-96.632547,1322.0
75103,516576997.0,8411316,199.452,3.248,32.516879,-95.883624,12851.0
75104,101199798.0,656110,39.073,0.253,32.580181,-96.964675,45373.0
75105,133025915.0,1938590,51.362,0.748,32.26301,-96.387663,301.0
75109,301190536.0,70922693,116.29,27.383,32.042784,-96.343754,3658.0
75110,388361766.0,3480675,149.947,1.344,32.084614,-96.527768,28132.0
75114,112014057.0,1126841,43.249,0.435,32.610575,-96.444256,4660.0
75115,56803526.0,86404,21.932,0.033,32.599427,-96.864075,48877.0
75116,13271668.0,15027,5.124,0.006,32.66066,-96.911882,19669.0
75117,121466629.0,862066,46.899,0.333,32.715013,-95.854461,3722.0
75119,686060710.0,23743054,264.89,9.167,32.325865,-96.588493,26601.0
75124,240998003.0,5174699,93.05,1.998,32.326026,-95.974056,4446.0
75125,180443431.0,2061982,69.67,0.796,32.5367,-96.621747,6691.0
75126,200319911.0,2406617,77.344,0.929,32.742601,-96.452883,33396.0
75127,68840661.0,1135672,26.58,0.438,32.690295,-95.789932,1593.0
75132,3839169.0,1391,1.482,0.001,32.945748,-96.373883,294.0
75134,26468508.0,30531,10.22,0.012,32.617663,-96.778058,20276.0
75135,160986604.0,230738,62.157,0.089,33.066345,-96.221437,5910.0
75137,15759240.0,15921,6.085,0.006,32.643212,-96.916468,18861.0
75140,290749885.0,5954455,112.259,2.299,32.646573,-95.687531,6958.0
75141,29536870.0,1989236,11.404,0.768,32.637333,-96.697609,5374.0
75142,449172241.0,5723766,173.426,2.21,32.568163,-96.250214,18982.0
75143,460607829.0,63799958,177.842,24.633,32.366686,-96.245039,14619.0
75144,444890826.0,43643883,171.773,16.851,32.108388,-96.207955,3291.0
75146,85966214.0,537290,33.192,0.207,32.564518,-96.752223,17993.0
75147,242805267.0,6565616,93.748,2.535,32.436676,-96.079558,6602.0
75148,226655058.0,15813792,87.512,6.106,32.126221,-96.02413,5842.0
75149,41127110.0,167560,15.879,0.065,32.773369,-96.618811,56065.0
75150,33060132.0,31191,12.765,0.012,32.817399,-96.630416,58730.0
75152,106212114.0,885801,41.009,0.342,32.439871,-96.678051,4606.0
75153,60895951.0,3262865,23.512,1.26,32.158265,-96.329632,605.0
75154,121751209.0,69148,47.008,0.027,32.521773,-96.807315,36041.0
75155,98553487.0,1606314,38.052,0.62,32.229113,-96.475509,2579.0
75156,81082562.0,42082492,31.306,16.248,32.277759,-96.105332,14580.0
75157,4352080.0,78210,1.68,0.03,32.464756,-96.43952,310.0
75158,227734418.0,2879694,87.929,1.112,32.462831,-96.402131,4139.0
75159,155716489.0,12506540,60.122,4.829,32.604543,-96.543538,18339.0
75160,310746523.0,2090021,119.98,0.807,32.758408,-96.301323,23627.0
75161,295182623.0,6785435,113.971,2.62,32.738471,-96.169166,6165.0
75163,87493162.0,15660760,33.781,6.047,32.166584,-96.11882,2285.0
75164,5905054.0,457018,2.28,0.176,33.065971,-96.308737,671.0
75165,291086715.0,4388010,112.389,1.694,32.372201,-96.784944,37966.0
75166,34226190.0,8538778,13.215,3.297,33.013047,-96.453887,3070.0
75167,253149403.0,1481970,97.742,0.572,32.360829,-96.915523,8436.0
75169,554515990.0,36281157,214.1,14.008,32.703269,-95.994666,14644.0
75172,30196207.0,383625,11.659,0.148,32.605177,-96.674317,3956.0
75173,78887166.0,12670978,30.459,4.892,33.061737,-96.395825,4353.0
75180,19847268.0,43928,7.663,0.017,32.716606,-96.620087,23031.0
75181,45571165.0,190796,17.595,0.074,32.723893,-96.555804,25908.0
75182,45537601.0,5970594,17.582,2.305,32.800525,-96.547577,5118.0
75189,287531737.0,2584510,111.017,0.998,32.94205,-96.311669,22406.0
75201,3749168.0,0,1.448,0.0,32.787758,-96.799425,9409.0
75202,1821693.0,0,0.703,0.0,32.779253,-96.804768,1666.0
75203,12249830.0,63845,4.73,0.025,32.746823,-96.802681,15721.0
75204,6624450.0,0,2.558,0.0,32.802127,-96.788853,26279.0
75205,11269464.0,6592,4.351,0.003,32.835893,-96.795514,23061.0
75206,11013363.0,42978,4.252,0.017,32.831279,-96.771191,36248.0
75207,9965255.0,106435,3.848,0.041,32.786796,-96.819971,9648.0
75208,15386005.0,13588,5.941,0.005,32.753141,-96.839613,30171.0
75209,9155182.0,22594,3.535,0.009,32.84831,-96.825474,13653.0
75210,5844377.0,394735,2.257,0.152,32.770635,-96.746362,7482.0
75211,45702876.0,2486873,17.646,0.96,32.736986,-96.907815,73146.0
75212,26628831.0,254486,10.281,0.098,32.781246,-96.878831,24884.0
75214,18742914.0,641800,7.237,0.248,32.828494,-96.745968,32950.0
75215,21791896.0,510343,8.414,0.197,32.750602,-96.756846,14648.0
75216,37851981.0,440132,14.615,0.17,32.711324,-96.781215,49416.0
75217,70767685.0,2504767,27.324,0.967,32.710306,-96.678549,80324.0
75218,18098366.0,45658,6.988,0.018,32.841987,-96.702574,21665.0
75219,5677447.0,0,2.192,0.0,32.811813,-96.812898,22124.0
75220,29314536.0,986441,11.318,0.381,32.868529,-96.876118,41891.0
75223,8941342.0,0,3.452,0.0,32.792244,-96.744003,13947.0
75224,15131174.0,28761,5.842,0.011,32.711405,-96.838591,34034.0
75225,12226410.0,33352,4.721,0.013,32.864887,-96.790359,20892.0
75226,2900517.0,0,1.12,0.0,32.782826,-96.776443,3506.0
75227,29517403.0,34557,11.397,0.013,32.76681,-96.6869,55029.0
75228,29545086.0,43527,11.407,0.017,32.824924,-96.679438,66551.0
75229,32456763.0,76000,12.532,0.029,32.893295,-96.864339,31571.0
75230,18766423.0,104736,7.246,0.04,32.902679,-96.793393,26934.0
75231,14597082.0,69158,5.636,0.027,32.873485,-96.747539,37052.0
75232,21415933.0,9339,8.269,0.004,32.660862,-96.840948,28682.0
75233,8965854.0,7492,3.462,0.003,32.703913,-96.871889,14043.0
75234,26773504.0,714638,10.337,0.276,32.923189,-96.891721,28794.0
75235,17404711.0,515313,6.72,0.199,32.832614,-96.849082,17177.0
75236,32341674.0,1124873,12.487,0.434,32.676397,-96.936798,15949.0
75237,17223863.0,0,6.65,0.0,32.665617,-96.873056,17101.0
75238,17033719.0,0,6.577,0.0,32.878497,-96.707819,30483.0
75240,9769417.0,21713,3.772,0.008,32.930338,-96.787496,24296.0
75241,69588547.0,420773,26.868,0.162,32.665447,-96.759451,27066.0
75243,22531929.0,27362,8.7,0.011,32.912633,-96.736637,55406.0
75244,11941831.0,6490,4.611,0.003,32.925367,-96.836334,13266.0
75246,1169822.0,2154,0.452,0.001,32.792496,-96.772763,2770.0
75247,16933592.0,94796,6.538,0.037,32.813735,-96.883667,468.0
75248,19186300.0,80985,7.408,0.031,32.969699,-96.797334,33395.0
75249,11907025.0,42249,4.597,0.016,32.636069,-96.9646,13373.0
75251,1137917.0,11257,0.439,0.004,32.919789,-96.770948,2331.0
75252,13066848.0,27521,5.045,0.011,32.997373,-96.788213,24112.0
75253,35083244.0,2180655,13.546,0.842,32.674426,-96.609228,18450.0
75254,8601010.0,686,3.321,0.0,32.944116,-96.80009,23253.0
75270,14850.0,0,0.006,0.0,32.781197,-96.802229,0.0
75287,14499984.0,46939,5.598,0.018,32.999309,-96.841688,49004.0
75390,13392.0,0,0.005,0.0,32.814164,-96.84065,0.0
75401,269291908.0,2579635,103.974,0.996,33.189002,-96.108829,18552.0
75402,233878239.0,3198264,90.301,1.235,33.068291,-96.084371,15920.0
75407,128278641.0,40983717,49.529,15.824,33.151985,-96.469416,14120.0
75409,207763427.0,2606693,80.218,1.006,33.3555,-96.516313,11831.0
75410,213029986.0,30646713,82.251,11.833,32.790203,-95.631982,4334.0
75411,203309428.0,15456152,78.498,5.968,33.866542,-95.639723,1118.0
75412,393461623.0,3811903,151.916,1.472,33.801868,-95.151966,778.0
75413,3637331.0,0,1.404,0.0,33.44144,-96.179163,305.0
75414,126034933.0,871348,48.662,0.336,33.623645,-96.427867,3136.0
75415,27221633.0,267185,10.51,0.103,33.462218,-95.757461,144.0
75416,191692262.0,1938843,74.013,0.749,33.683869,-95.344733,2893.0
75417,423571402.0,10566710,163.542,4.08,33.439658,-95.140371,2456.0
75418,362037965.0,5203238,139.784,2.009,33.571922,-96.170962,14411.0
75420,94792932.0,1235317,36.6,0.477,33.052795,-95.72123,1076.0
75421,141568029.0,967978,54.66,0.374,33.661952,-95.731361,1003.0
75422,189183483.0,1089701,73.044,0.421,33.1414,-95.934195,2883.0
75423,210214812.0,941599,81.164,0.364,33.28439,-96.200388,2982.0
75424,173116865.0,1212248,66.841,0.468,33.321715,-96.378507,3297.0
75426,846699473.0,12340894,326.913,4.765,33.663063,-94.997258,5301.0
75428,222723535.0,3989058,85.994,1.54,33.271869,-95.917415,10089.0
75431,152443915.0,1255483,58.859,0.485,33.01419,-95.460935,2052.0
75432,274173454.0,19465316,105.859,7.516,33.397601,-95.681769,3323.0
75433,269592168.0,2929065,104.09,1.131,33.098096,-95.803234,2773.0
75435,173860096.0,315869,67.128,0.122,33.482646,-95.320088,1185.0
75436,428198268.0,2657398,165.328,1.026,33.713765,-95.240033,1876.0
75437,156003604.0,3220970,60.233,1.244,33.261225,-95.47242,1078.0
75438,118561459.0,357970,45.777,0.138,33.615571,-96.072162,972.0
75439,36026746.0,127655,13.91,0.049,33.55352,-96.282897,868.0
75440,297759884.0,28402577,114.966,10.966,32.881155,-95.747763,6350.0
75441,18240205.0,74675,7.043,0.029,33.427656,-95.642911,142.0
75442,273125733.0,20064246,105.454,7.747,33.174219,-96.356004,8858.0
75446,456600388.0,3344383,176.294,1.291,33.615167,-95.900109,3180.0
75447,138652183.0,2712263,53.534,1.047,33.776751,-96.10937,1080.0
75448,73418181.0,15990885,28.347,6.174,33.316269,-95.788968,655.0
75449,210753675.0,649487,81.372,0.251,33.420872,-95.945707,1186.0
75450,154245575.0,4308668,59.555,1.664,33.40225,-95.483203,331.0
75451,90208828.0,4843950,34.83,1.87,32.965772,-95.127063,1211.0
75452,197207741.0,1771809,76.142,0.684,33.402226,-96.23857,4090.0
75453,193830870.0,18242746,74.839,7.044,32.997657,-95.932679,3255.0
75454,49669827.0,439593,19.178,0.17,33.285619,-96.565929,5699.0
75455,764669036.0,30001504,295.24,11.584,33.21622,-94.979111,28293.0
75457,348772776.0,11176688,134.662,4.315,33.168595,-95.21515,6522.0
75459,206170185.0,808733,79.603,0.312,33.53262,-96.671495,4326.0
75460,234593377.0,13715664,90.577,5.296,33.65554,-95.60504,23592.0
75462,517796853.0,7616349,199.922,2.941,33.624551,-95.490113,11350.0
75468,130991057.0,1559807,50.576,0.602,33.50217,-95.40288,888.0
75469,79760060.0,596630,30.796,0.23,33.421409,-95.810604,371.0
75470,49771383.0,283373,19.217,0.109,33.576823,-95.809701,288.0
75471,124814996.0,955489,48.191,0.369,33.056806,-95.373518,1424.0
75472,164863647.0,46949323,63.654,18.127,32.884423,-95.869602,3548.0
75473,215648573.0,14630385,83.262,5.649,33.815579,-95.488005,3855.0
75474,277880693.0,61964673,107.29,23.925,32.924205,-96.109797,14882.0
75475,5333332.0,0,2.059,0.0,33.474893,-96.238246,129.0
75476,133974442.0,620500,51.728,0.24,33.708311,-96.240654,1304.0
75477,157011865.0,1958269,60.623,0.756,33.529909,-95.738073,977.0
75478,138077991.0,2513125,53.312,0.97,33.176532,-95.358602,932.0
75479,131536166.0,3823918,50.786,1.476,33.618238,-96.333077,1849.0
75480,83866563.0,10602696,32.381,4.094,33.024585,-95.197134,1646.0
75481,179816123.0,3548848,69.427,1.37,33.320015,-95.373479,395.0
75482,808948603.0,49517334,312.337,19.119,33.167979,-95.608219,24385.0
75486,270517230.0,7099455,104.447,2.741,33.745236,-95.744327,2346.0
75487,263403573.0,3516573,101.701,1.358,33.334851,-95.1615,1541.0
75488,303057758.0,4072016,117.011,1.572,33.778767,-95.996778,1161.0
75489,3138147.0,0,1.212,0.0,33.519251,-96.484322,993.0
75490,75874797.0,200715,29.295,0.077,33.438031,-96.30828,2211.0
75491,248058114.0,720970,95.776,0.278,33.486324,-96.39593,4801.0
75492,110828831.0,130382,42.791,0.05,33.584371,-95.993541,516.0
75493,13979410.0,1701126,5.397,0.657,33.146015,-95.107952,611.0
75494,588391376.0,11821218,227.179,4.564,32.917192,-95.25986,10862.0
75495,174348317.0,759599,67.316,0.293,33.439195,-96.546841,7095.0
75496,320249989.0,629875,123.649,0.243,33.349413,-96.057853,3351.0
75497,167474084.0,47675492,64.662,18.408,32.924728,-95.568154,3350.0
75501,246569368.0,19014793,95.201,7.342,33.371831,-94.139813,36298.0
75503,204585050.0,6295032,78.991,2.431,33.511784,-94.133888,24379.0
75550,226670875.0,840935,87.518,0.325,33.498221,-94.890845,808.0
75551,427468851.0,17978377,165.047,6.941,33.119332,-94.220491,11007.0
75554,424615170.0,3928731,163.945,1.517,33.553515,-94.780261,1806.0
75555,289742179.0,498657,111.87,0.193,32.9392,-94.142287,1611.0
75556,62218657.0,112493,24.023,0.043,33.154789,-94.062407,1133.0
75558,130173770.0,1828310,50.26,0.706,33.241961,-94.857848,1636.0
75559,679826613.0,10715593,262.483,4.137,33.503694,-94.627358,5568.0
75560,205926011.0,21550082,79.508,8.321,33.185033,-94.36393,1088.0
75561,128789620.0,3843768,49.726,1.484,33.516756,-94.281559,5395.0
75562,42887319.0,0,16.559,0.0,32.925399,-94.248447,176.0
75563,418556778.0,2047174,161.606,0.79,33.002696,-94.383454,4282.0
75565,18089318.0,252986,6.984,0.098,32.926794,-94.071475,361.0
75566,124054379.0,0,47.898,0.0,33.148176,-94.491749,782.0
75567,175584547.0,44059078,67.794,17.011,33.310991,-94.311711,4225.0
75568,347323991.0,3061437,134.103,1.182,33.193211,-94.587279,2876.0
75569,7779189.0,29876,3.004,0.012,33.441822,-94.128587,2874.0
75570,350241441.0,3433128,135.229,1.326,33.459359,-94.439042,11518.0
75571,268381845.0,3504868,103.623,1.353,33.207019,-94.77363,2846.0
75572,186741188.0,12874751,72.101,4.971,33.225893,-94.127695,3491.0
75573,25774101.0,5676134,9.951,2.192,33.348136,-94.229045,181.0
75574,275171944.0,2884058,106.244,1.114,33.325004,-94.550659,1868.0
75601,24201163.0,0,9.344,0.0,32.50856,-94.724049,15849.0
75602,126887045.0,4611772,48.991,1.781,32.449598,-94.666048,23286.0
75603,119834864.0,7473395,46.269,2.885,32.40305,-94.711177,5456.0
75604,121744233.0,976820,47.006,0.377,32.509164,-94.824416,29934.0
75605,205104855.0,530155,79.191,0.205,32.582243,-94.725529,27823.0
75630,234476641.0,27231212,90.532,10.514,32.867555,-94.549488,2588.0
75631,303099888.0,3158819,117.028,1.22,32.249318,-94.45322,2787.0
75633,839022623.0,8514959,323.948,3.288,32.138496,-94.274156,13977.0
75638,229381654.0,7183205,88.565,2.773,33.020475,-94.729699,6036.0
75639,441684488.0,1543472,170.535,0.596,32.293824,-94.169679,3460.0
